Type,Artist,Year,Album,Titel,text
Song,Janluka & Yung Emkay,2024,TrapGPT,ye dito  ,"[Hook: Janluka]
Mein Bruder passt Bälle, so wie Pele
Bete dass er gelbe Scheine fängt, keine Handschellen
Häng im Feld mit dem Schlangen, und wir sind am Gras brennen
Lass die Finger von dem ander'n Zeug ich bin suchtanfällig mijo
Rote Augen wie das Fell mijo
Wirst du frech mit mir dann nehm' ich dich aus dieser Welt mijo
Bro macht tummy tuck im Bunker er versteckt Kilos
Sie ist bad, sagt sie will ins Bеtt, me mi ye dito

[Part 1: Janluka]
Ye, mach mich dunkеlblau wie Königsblut
Guck dir in die Augen bin am nicken doch ich hör nie zu
Ich würd auch haten wär ich so wie du
Fuck ich bin zu weg kannst mich nicht finden so wie Scooby Doo
Dunkelgrau Welt, rosa-rote Brille
Wieder viel zu lang im Netz, bro ich glaub ich Spinne
Will hier endlich weg, doch ich brauch mein Bündel
Brudi fühlt sich so wie Neo auf 'ner bunten Pille
Würde lieber anstand zeigen doch es fällt mir schwer
Hol mir zwanzig mehr, ist mein Beutel leer
Ja ich bin ein vielfraß, würde niemals in den Himmel kommen wenn Gott wie in der Bibel wär

[Hook: Janluka]
Mein Bruder passt Bälle, so wie Pele
Bete dass er gelbe Scheine fängt, keine Handschellen
Häng im Feld mit dem Schlangen, und wir sind am Gras brennen
Lass die Finger von dem ander'n Zeug ich bin suchtanfällig mijo
Rote Augen wie das Fell mijo
Wirst du frech mit mir dann nehm' ich dich aus dieser Welt mijo
Bro macht tummy tuck im Bunker er versteckt Kilos
Sie ist bad, sagt sie will ins Bett, me mi ye dito
[Part 2: Yung Emkay]
Das' ein Big Body ich pull up in 'nem Rover
So wie Chief Keef meinte „Damn i hate bein' sober“
Ich mach heute Cash auf mei'm mo'fucking Sofa
Bro verteilt Gifte, aber dafür ein Cobra
Bro ist packs am serven er pullt up in nem Mofa
Ich hab Lean ich hab Pills, ich hab Med's wie mein Opa
Ey, [?] neue Kicks, sind immer white so wie Koka
Geb es aus, hol es rein, geb es aus und machs nochmal
Bitch, sag was ist Schufa ich steig in einem Uber, neben mir deine puta
Ein Joint, vier tips, das nenn ich einen Bazooka
Er sagt er will den finesser, finessen lil' boy versuch mal
Bist ein Bonze kein Shooter
'Ne Lektion und kein Bruder
Ich finesse ein rich kid und geh dann shoppen am Ku'damm
Ich hab Cash noch was über, bin der Lehrer nicht Schüler
Ja ich hab Papier auf mir, so wie mo'fucking Bücher

[Hook: Janluka]
Mein Bruder passt Bälle, so wie Pele
Bete dass er gelbe Scheine fängt, keine Handschellen
Häng im Feld mit dem Schlangen, und wir sind am Gras brennen
Lass die Finger von dem ander'n Zeug ich bin suchtanfällig mijo
Rote Augen wie das Fell mijo
Wirst du frech mit mir dann nehm' ich dich aus dieser Welt mijo
Bro macht tummy tuck im Bunker er versteckt Kilos
Sie ist bad, sagt sie will ins Bett, me mi ye dito"
Song,Janluka & Yung Emkay,2024,TrapGPT,"TrapGPT by Janluka, Yung Emkay & Money Boy  ","[Intro]
Yeah, Yeah
Go, Go
Schyeah, Bitch, Schyeah, Bitch

[Hook: Yung Emkay]
Das Pack flippt sich von alleine das TrapGPT (TrapGPT)
Die Taschen regenbogenfarbig, LGBT (Bitch)
Plus ist was ich mache gute Matte in den Evisu Jeans
Ich glaub ich brauch' ein riesengroßen Stapel wie Bürokratie (Schyeah)

[Part 1: Janluka & Yung Emkay]
Ye, sei mal ehrlich ihr seid keine Baller, ihr seid sogenannte
""Du hast höchstens einen Pfandschein in deiner Hosentasche""
Ye, holst dir einen OnlyFans Abo mit deinem Bürgergeld
Bro kommt zurück mit überhaupt gar nix, wenn er dich überfällt (Schyeah)
Ye, Emkay ich glaube sie spielen mit uns, wir müssen was wir uns verdienen hol'n (Bet)
Sie machen auf Opium, aber sind eher wie Dieter Bohlen (Sie Cappen)
Ich habe einen riesengroßen Hunger, ich brauche mein Cheese, mein Brot, mein Kies, mein Hack ich denk' nur an Bar als wär' ich abhängig von Alkohol

Ich war in der Trap da habt ihr noch Yu-Gi-Oh Karten getauscht (Für echt?)
No Cap, hab damals im Scout finessed, da habt ihr bei Mama im Bauch gepennt
Ich war in der Whip mit einem Ziplock, da habt ihr noch immer den Whip gedanced (Whip gedanced)
Heut' macht mein Portemonnaie Gymnastics denn die Packs flippen sich von selbst (Schyeah, Bitch)

[Hook: Yung Emkay]
Das Pack flippt sich von alleine das TrapGPT (TrapGPT)
Die Taschen regenbogenfarbig, LGBT (Bitch)
Plus ist was ich mache gute Matte in den Evisu Jeans
Ich glaub ich brauch' ein riesengroßen Stapel wie Bürokratie (Schyeah)
(Money Boy, Go)

[Part 2: Money Boy]
I can fit like a hunnid bands, in meine Gallery's (Gallery's)
Smoking Cali Weed, ich burne gas wie calories (Gas)
Godspeed, Fear of God, Chrome Heart, Denim Tears (Drip)
Bathing Ape, balle literally every year (On God)
Houston, Texas, Johnny Dang, Galleria Mall (Ay)
Diamond District in New York, everywhere I be I ball (Ball)
Avianne Chain, Ich bin ein Fly fella (Fly fella)
Twenty-eight für die Roli das ist 'ne Sky Dweller (Ah)
Big pimpin', bad Bitches, Power, Macht und Motion (Yeah)
Birdman, Handrub auf der Yacht im Ocean (Burr)
Big pimpin', bad Bitches, Power, Macht und Motion
Birdman, Handrub auf der Yacht im Ocean (Schyeah, Bitch)

[Hook: Yung Emkay]
Das Pack flippt sich von alleine das TrapGPT (TrapGPT)
Die Taschen regenbogenfarbig, LGBT (Bitch)
Plus ist was ich mache gute Matte in den Evisu Jeans
Ich glaub ich brauch ein riesengroßen Stapel wie Bürokratie (Schyeah)"
Song,Janluka & Yung Emkay,2024,TrapGPT,"kbO freestyle by Janluka, Money Boy & Yung Emkay","[Songtext zu „kbO freestyle“]

[Intro: Janluka]
(Als hätt ich 'ne Waffe)
(Ich will mein' Stapel so hoch wie Giraffen)
(Will meine Scheine so lang wie die U7, wenn ich sie—, ah) Yeah

[Part 1: Janluka]
Mein Bruder chillt nur auf der kbO
Kommt ein Kommissar, macht er Cardio
Ich mach' Push-ups in der Booth, das' mein A und O
Weil ich will ein'n Bentley, kein Cabrio
Scheiß auf Eintritt, geh' nur Club für ein'n Auftritt (Huh)
Und um dann ein Getränk von der Bar zu hol'n
Zehner-Hoe hockt an der Theke, fragt mich nach 'ner Karte
Weil siе braucht 'ne Nase, kein HNO, was hat das auf sich?
Hiеr hat jeder irgendwas auf sich (Damn)
Entweder Pferd oder Hase
Ich fühl' mich so wie bei den Kindern vom Bahnhof Zoo (Yeah)
Baby sagt, dass ich gut ausseh'
Sie will mich auszieh'n, ich sag' ihr: „Vámonos“
Laberst von 3,5 in dei'm Blatt
Hab' dich Görli geseh'n, hast ein'n Zehner auf K geholt (Damn)
Damn, machst auf Gangster, dein Shooter heißt Benedikt (Woop)
Da ist kein Lean in dei'm Becher, das' Aperol (Cap)
Sag mir nicht, dass du ein'n Bentley whipst
Bro, deine Mom hat dich vor dem Club abgeholt
Ich fühl' mich so wie ein Taschendieb, wenn ich die Tasche hol' (Go)
Wie ein Kassierer, wenn ich die Kasse hol'
Glaub', meine Scheine haben einen Napoleonkomplex
Weil sie noch kurz sind, aber viel machen woll'n
[Pre-Hook: Janluka]
Ich jag' die Tasche, als hätt ich 'ne Waffe
Ich will mein' Stapel so hoch wie Giraffen
Will meine Scheine so lang wie die U7
Schließ' ich die Augen, dann kann ich sie tasten

[Hook: Janluka]
Fühl' mich wie Money Boy 2010
Wenn ich aus dem Benz steig' und mein'n Swag aufdreh'
Du bist wie ein Pinguin, weil du ein Vogel bist
Der nur die ganze Zeit hängt auf Schnee (Bitch)
Fuck, hah, könnte nie ich sein (Yeah)
Ich will viel lieber verdienen, als dicht sein (Huh)
Will lieber rich sein (Uh)
Will, dass mein Lächeln so blendet wie 'n Lichtstrahl (Go)

[Part 2: Money Boy]
Ah, ah (Plug)
Gette die Bag wie bei Kroger's (Bag)
Ich hab' das Game on my Shoulders (Yeah)
Smokin' on Doja, Know Plug der Soulja (Ah)
Lambo-Truck green wie ein Four-leaf Clover (Skrrt)
Steak auf dem Plate, kein Oatmeal (Oatmeal)
Pull' up zum Club mit der Gang und wir sippen jetzt Codein (Lean)
Slow money better than no money (Ah)
Up in dem Club mit 'ner Bottle Champagne und 'nem Snow-Bunny (Sheesh)
Pull' up zum Club in 'nem Escalade (Skrrt)
Will sie nicht ficken, nein, dann gibt es kein Second Date (No)
Diamonds on me, ich bin froze wie ein Eskimo (Burr)
Ich hab' 'nen Plug, krieg' das Coke jetzt aus Mexiko (Ja)
Stapel' das Geld so wie Jenga, uh (Jenga)
Hopp' auf den Track, it's a banger (Banger)
Jeans sind Amiri, nicht Wrangler (Yeah)
Cook' up die Chickens wie Colonel Sanders (Whip)
Ah, das ist nicht KFC, doch mein Crack-Cocaine ist finger-lickin' good (Sheesh)
Money Boy, yeah, ich bin up ten Mill', aber, Slime, ich häng' noch immer in der Hood
[Part 3: Yung Emkay]
(Go, ah, Bitch, ah)
I-i-ich will 'ne AP, kein Casio (Kein Casio)
Ich war als Youngin in KBOs
Nimm deine Playsi, deine Wii und dein Radio (Dein what?)
Ich war ein Youngin, musst Patte hol'n (Musst Patte hol'n)
Ich war ein Youngin, doch hatte schon mehr als dein OG, sein OG und auch sein Sohn
Brauch' 'ne Waage und Baggys, ich brauch' kein'n Lohn
Hatt schon immer ein paar Kunden auf mei'm Phone, bin die Quelle (Brr)
Was du brauchst, kann ich klär'n auf schnelle
Hab' Commercial, hab' Dunkel, hab' Helles
Ich war früher down bad, ja, ich kenn' es
Meint zu mir selber, dass du nicht so endest, ja
Ich will mein Guap, mein'n Pfund, mein'n Pfennig
Ich bin am Block, Lage ist brenzlig (Yeah)
Ich kenn' sie nicht, doch sie kennt mich (Yeah)
Sie hat Feelings, ich hab' Bands mit (Bitch, go, ah, ah, go)

[Hook: Janluka]
Fühl' mich wie Money Boy 2010
Wenn ich aus dem Benz steig' und mein'n Swag aufdreh'
Du bist wie ein Pinguin, weil du ein Vogel bist
Der nur die ganze Zeit hängt auf Schnee (Bitch)
Fuck, hah, könnte nie ich sein (Yeah)
Ich will viel lieber verdienen, als dicht sein (Huh)
Will lieber rich sein (Uh)
Will, dass mein Lächeln so blendet wie 'n Lichtstrahl (Yeah)"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Rumble  ,"[Intro]
Whow, ay!
Cheah, Cheah!
Ich bin

[Bridge]
Sicker als sick with it
Hab' mein Biscuit mit und
Hab' die Banana Clips und
Bin auf dem Gangstershit
Keine Gimmicks und Images ich
Spitt', deliver it, flip'
Bricks, noch immer Kid, stack'
Chips im Zimmer, Bitch

[Verse]
Ich tauche auf im Nebel
Dort wo die Maulwürfe leben
Du wirst es kaum überleben
Denn ich shoote jetzt aus meiner Gun, okay
Du bist ein Faggot, Boy
Ich bin am swaggen, Boy
Check' ein im Presidential Suite
Ronald Reagan, Boy
Das ist nicht Dragon Ball
Oder Pokémon
Ich bin jetzt so der Don
Lean in meiner Soda, ah
Ich komme mit Goons jetzt
Hab' mit Groupie-Bitches wieder im Pool Sex
Du holst 'nen Coupon
Auf Groupon, du Faggot Boy
Ich ficke Megan Fox
Auf meinem Segelboot
Du hast die Regel, blow
Komm' und gib mir Brain du Hoe
[Hook]
Ich sag' euch eins, ich hab' die Bundles
Mit den Packs ich never fumble
Hier im Concrete Jungle
Rumble, young man, Rumble
Ich sag' euch eins, ich hab' die Bundles
Mit den Packs ich never fumble
Hier im Concrete Jungle
Rumble, young man, Rumble
Ich sag' euch eins, ich hab' die Bundles
Mit den Packs ich never fumble
Hier im Concrete Jungle
Rumble, young man, Rumble"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,So wie Eminem  ,"[Hook]
Yo what up Boy, du bist ein Fuckboy
Ich hab' Guap wie der Dagobert Duck, Boy
In den Skreets und ich heat up den Block, Boy
Spitte Rhymes auf den Beat so wie Eminem
So wie Eminem, so wie Eminem
Spitte Rhymes auf den Beat so wie Eminem
So wie Eminem, so wie Eminem
So wie Eminem, so wie Eminem

[Verse]
Du kriegst eine gute Schulnote, Kek und ich
Zeige dir wie meine Schuhsohle schmeckt, ah
Ich bin nice, die Betonung liegt auf niiceee
Ich bin cooler als wie Eis
Smoke 'ne Newport in New York
Fick' ne Bitch nach dem Schulsport, ah
In meinem Blue Ford
Warum heißt dein Homie Hodi McSackschweiß?
Oh ich weiß, denn er hat auf seinem Sack Schweiß
Ich bin fast nice, Joke, ich bin krass nice
Bin am ballen, wie das Logo von Sat.1
Ich hab in meinem Maybach ein Geheimfach jetzt
Für meine Guns, ich hab Guns wie ein Weihnachtsfest
Du denkst es ist Obama in der Stadt, Fucker
Denn die Gun macht ""Barack"", Motherfucker
Ich bin wirklich nice mit dem Rap
Ich hab' Ice on my Neck, Glo Up Dinero Gang
[Hook]
Yo what up Boy, du bist ein Fuckboy
Ich hab' Gwap wie der Dagobert Duck, Boy
In den Skreets und ich heat up den Block, Boy
Spitte Rhymes auf den Beat so wie Eminem
So wie Eminem, so wie Eminem
Spitte Rhymes auf den Beat so wie Eminem
So wie Eminem, so wie Eminem
So wie Eminem, so wie Eminem"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Nicy Nice  ,"[Intro]
Yeah, Glo Up Dinero Gang
G-Shit, yeah
Yeah, yeah, aha, yeah

[Verse]
Ich hab' icy Ice, ich bin Nicy Nice
Wenn ich 'ne Bitch seh' wird mein Dick steifi-steif
Komm und lutschi-lutsch an meinem Chupa Chup
Ich hab die längste Praline der Welt, kein Duplo, guck:
Ich bin ein cuter Player und hab stupid Paper
Schluck mein Sperma runter, Bitch, es hat 'nen fruity flavour
Es ist Money Boy, du kannst den Namen googlen
Ich saug' an deinen Nippeln, wie ein Baby, Gaga Gugu
Ihr labert yada, yada, ich rocke Prada, Gucci
Und im Louis Shop nennen Sie mich Brother Louis
Ich bin der Louis-Mann, check mich aus auf YouTube, man
Das Kokain ist weiß, ähnlich wie der Ku-Kux-Klan
Die icy Watch ist am leuchten, wie die Sonne, Punk
Ich halt sie kurz vor mein Gesicht und krieg 'nen Sonnenbrand
Ich bin nicht in engen Hosen am trappen
Denn in Skinny Jeans kann man keine Drogen verstecken
Ich bin sick
Das heißt nicht, dass ich an Aids leide
Ich stech dich jetzt ab mit demselben Knife, mit dem ich mein Steak schneide, ah
Jeder der mich disst, ist ein Dickhead
Ich flipp' Packs in der Hood, Boy, ich tick' Crack"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Down and Out (Ft. Fab Stripes)  ,"[Intro: Money Boy]
Glo Up, Glo Up, hehe, yeah
Glo Up Dinero Gang
Dipset Germany, ay! Ay!

[Verse: Money Boy]
Ganz egal wo, du weißt, ich keep den damn Hammer
Gibt es Beef hitt' ich Hittas mit dem Blam-Blammer
Dawg, tell deiner Bitch, ich hab Bad Manners
Ich bin der Scam-Scammer, Slam Jam Jam-Jammer
In der City und ich tu' mit meinen Troopers troopen
Oder bin im Park mit meinen Hoopers hoopen, yeah
Bin durch Houston in 'nem Coupe am cruisen
Fick zwei Cuties und die Cuties haben Super-Busen
Cute Boobies, juicy fruit Booties
Ich smoke two Doobies und foode dann Froot Loopies
Es gibt Beef, kein Problem, meine Shooters shooten
Wir sind on top und die Losers losen
Yeah, B, i'm poppin' your team
Peele off in einem Lambo, Farbe aquamarine
Es fing an mit einem Rock und 'nem Dream
Sag zur Hoe: ""Du kriegst nur den Cock und die Cream, Baby""
Und du siehst mich jetzt in einem Escalade
Ich bin extra-paid, ihr seid extra-gay
Und habt Extra-AIDS, ihr seid die Extra-Fags
Ich hab Extra-Cash, Extra-Swag
Yeah, Money Boy, Dinero Gang
Ay, Money over everything
Das Movement ist am moven, Bitch
Glo up, es ist ein Movie, Kid
[Verse: Fab Stripes]
Okay, Fab, ah
Guck, ich bin die Zukunft und das weißt du auch
Dein Girl blowed für weißen Staub, weil sie dieses Weiße braucht
Hab den weißen Teppich, weiße Wände, weiße Couch
Zwanzig Räume, fühlt sich an als säße ich im Weißen Haus
Wir hängen spät nachts ab, wir hängen straight am Block
Und bangen (?) mit MJs in schwarz
Ich mach mein Ding und du, du denkst ewig nach
Hast du ein' Song fertig, hab ich längst 10 gemacht
Ah, Bitch, hol' mir Pancakes und Saft
Frag nicht was für'n Saft, einfach Orangensaft
Alter, was geht ab? Ich mach' Hits, die ganze Nacht
Und gab noch nie ein' Fick, was irgendein anderer sagt
Shawty, ich hab ein' Style der dir neu ist
Aber du weißt, dass Stripes jetzt der Boy ist
Und sie sagen: ""Fab, gib uns bitte mehr Crack!""
Keine Vergangenheitsform, doch alles was ich spitt' ist perfekt
Ich mach' Geld und kick die nicen Reime
Plus komm ins Game wie in ""Helden aus der zweiten Reihe""
Ich unterscheide nicht, Bitch, wenn ich die Ruger lad'
Wird sogar Clifford Franklin eine Kugel fangen
Ah, guck die Bars, die ich jetzt spitt'
Bringen die ganze Hood on fire, fast wie Project X
Wenn du sagst: ""das ist nur Mist"", dann holla nach dem Kid
Das ist wie bei Knight Rider, der Wagen spricht für sich
Nenn' mich Michael Knight, Dawg, du weißt Bescheid
Jede Line ist nice, das ist Nicy Nice
Siehst du mein Ice mal live kannst du ja schätzen
Was es ungefähr kostet, als wär'n wir bei ""Der Preis ist heiß""
[Outro: Fab Stripes]
Pfff, oh man, ich bin der Niceste zur Zeit, Fab Stripes!
Ich bin hier mit meinem Homie MBeezy
Ayo, Money Boy, du hast genau den Richtigen gefunden, man!
(Fickt mit uns)
Ich bin ready, ich bin hungrig
(Fickt mit uns)
Die anderen ganzen Rapper mit ihrem Eichelkäse man, huh?
Wir sind hier, man, es stoppt nicht, ahh"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Fire and Rain  ,"[Intro: Sample]
Side to you
That I never knew, never knew
All the things you'd say
They were never true, never true
And the games you'd play
You would always win, always win
(I've got the power)
Set fire to the rain
Watched it pour as I touched your face
Let it burn while I cried
'Cause I heard it screaming out your name, your name
Fire to the rain
Watched it pour as I touched your face
Let it burn while I cried
'Cause I heard it screaming out your name, your name

[Verse]
100 Racks im Duffel Bag an einem schlechten Tag
Mein Worst Day wär dein bester Tag
Aston Mart' ist die Automarke
Ich bau Koka an, keine Kakaoplantage
Keiner kommt klar mit mir, keiner kommt klar mit Flir
Doch egal doch auf meinem Whip siehst du ein Ferrari-Tier
Ich rocke Pelzmäntel auch im Sommer, Bitch
Es hat sich nichts verändert, außer diese Kommas, Bitch
Komm mal klar darauf, wenn ich 'nen Ferrari brauch
Geh' ich in den Store und such mir einfach eine Farbe aus
Guck, mein Outfit gleicht einem 4-Farben-Stift
Du sitzt im Park mit Hippies und übst dort Gitarren-Riffs
Die Patronen in der Gun, wie ein Finger lang
Mit deinem Bart siehst du aus wie der Pringles-Mann
Ich mache krass Asche und hab Chains
Die mehr kosten als ein motherfucking Auto der Kompaktklasse
[Outro: Sample]
Fire to the rain
Watched it pour as I touched your face
Let it burn while I cried
'Cause I heard it screaming out your name, your name"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Doo Doo  ,"[Bridge]
An die Leute, die dachten, ich wär ein Flop
Ihr seid der Grund, warum ich grinde non-stop
Einer gegen alle, from the bottom to the top
Und ich hör' nicht auf, denn ich brauche das Gwap

[Hook:]
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Du bist ein Hater und ich scheiße auf dich

[Part 1:]
In der Era wo alle fronten non-stop
Bleib ich trill mit meinen Homies am Block
In der Kitchen mit dem Powder im Pot
Und ich whippe, mache aus dem Powder 'nen Rock
Aus der City wo Leute sterben jeden Tag
Grinden wir hart, um es zu schaffen in die Charts
Machen die Tracks und printen Shirts, machen Cash
Alle die mich haten: you can kiss my ass

[Hook:]
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Du bist ein Hater und ich scheiße auf dich
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Du bist ein Hater und ich scheiße auf dich
[Part 2:]
Leute sagen immer was du schaffst, was du nicht schaffst
Ich gette das Money jeden Tag und bin rich fast
Klappt es nicht mit Rap, pitch ich weiter diese Crack Rocks
Und habe die Chicks auf meinem Schoß so wie Laptops
Ich kauf mir 'nen Rari in der Farbe von 'ner Mango
Und einen limettengrünen Sportwagen von Lambo
Glo Up Dinero Gang, wir sind dieses Label
Und wir haben Crackpacks und Stacks auf dem Table
Nenn mich Messiah, am Rollen wie ein Tire
Und ich hab die Skreets jetzt on fire, you dig me?
Burn baby burn dieses Money I earn it
Hundert Euro Scheine, selbe Farbe wie Kermit
Und ich do es my way, so wie Frank Sinatra
Gucci, Louis, Prada, am ballen wie Vince Carter
Slam Dunk das Money in die Bank, grinde noch harder
Und blow das Money wie von Kerzen einen Docht, Partner

[Bridge]
An die Leute die dachten ich wär ein Flop
Ihr seid der Grund warum ich grinde non-stop
Einer gegen alle, from the bottom to the top
Und ich hör' nicht auf, denn ich brauche das Gwap

[Hook]
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Doo Doo Doo Doo Doo Doo
Du bist ein Hater und ich scheiße auf dich"
Song,Money Boy,2015,Ich kann mein Gesicht nicht fühlen,Trap Baby Ft. Haiyti Robbery (Ft. Haiyti)  ,"[Intro: Money Boy]
Cheah, Glo Up, yeah

[Bridge: Money Boy]
Ich sag: ""Hey, what's up, hello Baby willst du mit mir goen?
Do you know, dass ich hab Dough? Bitte sei doch meine Hoe
Ich will chill'n mit dir und mo'
Married mit dem Money, komm ich zeig dir meinen Stove
Zeig dir wie man whipped"", jetzt macht sie Remixe vom Coke

[Hook: Money Boy]
Und ich gette high mit dem Baby
Hitt' mit ihr die Mall und gette fly mit dem Baby, yeah
Und ich ride mit dem Baby
Up in meiner Kitchen, cooke Pies mit dem Baby, ah

[Verse: Money Boy]
Meine Trap Queen, (?) sie in dem Bando
Und wir counten Money up, (?)
Coppen nice Whips, riden beide Lambos
Vierzig Stacks für den Brick, ja ich krieg es for the low
Und ich find' es nice, wie sie grinded am Pole
Ich bin so in love mit der motherfucking Hoe
Alle sind am haten, denn die Faggots sind broke
Ich lieb' dieses Money und krieg jeden Tag mo'
Yeah
[Hook: Money Boy]
Und ich gette high mit dem Baby
Hitt' mit ihr die Mall und gette fly mit dem Baby, yeah
Und ich ride mit dem Baby
Up in meiner Kitchen, cooke Pies mit dem Baby, ah

[Verse: Haiyti aka. Robbery]
Und ich steig für ihn auf Type Beats, ja, er ist mein Trap-Boy
Und wir machen Sightseeing, ich bin so relaxed heut'
Und wir sippen Coco, ja, er ist mein Chatboy
Und ich hab das Loco, ja, er ist mein Bad Boy
Yeah und ich ride im Bentley
Und ich fühle mich so fly mit mei'm Baby, yeah
Machen Scheine auf crazy
Und ich brech' für ihn das Eis für den Cherry

[Hook: Money Boy]
Und ich gette high mit dem Baby
Hitt' mit ihr die Mall und gette fly mit dem Baby, yeah
Und ich ride mit dem Baby
Up in meiner Kitchen, cooke Pies mit dem Baby, ah

[Verse: Haiyti aka. Robbery]
Junger Man, du bist mehr als nur ein Friend
Nein, ich will nicht nur dein Geld
Babyboy wir sind im Game
Brauchen kein Miami Base
Nein, wir trappen durch die Welt, trappen durch die Welt
Trap Baby, Trap Baby, Trap Baby, L-er
Yeah und ich ride im Bentley
Und ich fühle mich so fly mit mei'm Baby, yeah
Machen Scheine auf crazy
Und ich brech' für ihn das Eis für den Cherry
[Hook: Money Boy]
Und ich gette high mit dem Baby
Hitt' mit ihr die Mall und gette fly mit dem Baby, yeah
Und ich ride mit dem Baby
Up in meiner Kitchen, cooke Pies mit dem Baby, ah"
